"text","favorited","favoriteCount","replyToSN","created_at","truncated","replyToSID","id","replyToUID","statusSource","screen_name","retweetCount","isRetweet","retweeted","longitude","latitude","from_user","reply_to","users_mentioned","retweet_from","hashtags_used"
"RT @ciudadano_scz: #RayoEvolizador @Dexanfetamina https://t.co/YIne6v63cL",FALSE,0,,2018-02-28 23:42:45,FALSE,,"968994913152053248",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lidrev21",2,TRUE,FALSE,,,"Lidrev21",,"ciudadano_scz Dexanfetamina","ciudadano_scz","#RayoEvolizador"
"RT @Axel1Ray1: #RayoEvolizador @SoldadoGary @horaciobtv7 @MindeGobierno @tritigrehernan @llamerosolo @bi https://t.co/szKyD6I28J",FALSE,0,,2018-02-28 23:42:39,FALSE,,"968994890549026816",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guialbar",18,TRUE,FALSE,,,"guialbar",,"Axel1Ray1 SoldadoGary horaciobtv7 MindeGobierno tritigrehernan llamerosolo bi","Axel1Ray1","#RayoEvolizador"
"RT @martindiazmeave: Sepan que odio a todos los que han aportado al #RayoEvolizador. Pero ah√≠ va, unito m√°s.
.
.
.
.
.
.
(Y verdad, los ‚Äúso‚Ä¶",FALSE,0,,2018-02-28 23:42:34,FALSE,,"968994869996908544",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dayala_77",52,TRUE,FALSE,,,"dayala_77",,"martindiazmeave","martindiazmeave","#RayoEvolizador"
"RT @diarioeldeber: #EXTRA El #RayoEvolizador se hace viral en las redes https://t.co/HkdrKvSdxO https://t.co/XM3I9Ci0pI",FALSE,0,,2018-02-28 23:42:27,FALSE,,"968994840246738944",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inti_Daza_Mata",67,TRUE,FALSE,,,"Inti_Daza_Mata",,"diarioeldeber","diarioeldeber","#EXTRA #RayoEvolizador"
"#RayoEvolizador https://t.co/oSaMlp4g0e",FALSE,32,,2018-02-28 23:42:22,FALSE,,"968994820747350018",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amapola_zapata",11,FALSE,FALSE,,,"amapola_zapata",,,,"#RayoEvolizador"
"RT @danforever: #RayoEvolizador .......... jodidamente parad√≥jico https://t.co/TIXWVUQZsE",FALSE,0,,2018-02-28 23:42:22,FALSE,,"968994818083958784",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanessamenini",91,TRUE,FALSE,,,"vanessamenini",,"danforever","danforever","#RayoEvolizador"
"RT @RobertCarhlos: #RayoEvolizador https://t.co/DlgPVwlc03",FALSE,0,,2018-02-28 23:42:00,FALSE,,"968994726421696515",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martinmirandaj",33,TRUE,FALSE,,,"martinmirandaj",,"RobertCarhlos","RobertCarhlos","#RayoEvolizador"
"RT @thestreetsays: #RayoEvolizador 
Creo que no surti√≥ efecto Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/Z9nAm68mY8",FALSE,0,,2018-02-28 23:41:59,FALSE,,"968994723565273088",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","34Spabon",24,TRUE,FALSE,,,"34Spabon",,"thestreetsays","thestreetsays",
"RT @tupackatari51: El imperialista de @evoespueblo #RayoEvolizador https://t.co/5NnbQGDX2V",FALSE,0,,2018-02-28 23:41:36,FALSE,,"968994627465433088",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danniesk",45,TRUE,FALSE,,,"danniesk",,"tupackatari51 evoespueblo","tupackatari51","#RayoEvolizador"
"RT @AngieNiv: Joder
Esto se est√° saliendo de control 

Muero de risa Ì†ΩÌ∏£ #RayoEvolizador https://t.co/8sTobSdcvt",FALSE,0,,2018-02-28 23:41:34,FALSE,,"968994615922757633",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",1,TRUE,FALSE,,,"mir_o",,"AngieNiv","AngieNiv",
"RT @Julitatwa: Esto del #RayoEvolizador se est√° saliendo de control!!",FALSE,0,,2018-02-28 23:41:03,FALSE,,"968994489372151808",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",1,TRUE,FALSE,,,"mir_o",,"Julitatwa","Julitatwa","#RayoEvolizador"
"RT @sendez: #RayoEvolizador https://t.co/hFPjk8x9cL",FALSE,0,,2018-02-28 23:40:42,FALSE,,"968994397248507906",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lidrev21",18,TRUE,FALSE,,,"Lidrev21",,"sendez","sendez","#RayoEvolizador"
"RT @alebalcazar: Lo siento @LuisRevillaH  #RayoEvolizador https://t.co/2MwNLirMie",FALSE,0,,2018-02-28 23:40:22,FALSE,,"968994314020941826",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arturovivian",47,TRUE,FALSE,,,"arturovivian",,"alebalcazar LuisRevillaH","alebalcazar","#RayoEvolizador"
"RT @RobertCarhlos: Hoy ando inspirado #RayoEvolizador https://t.co/vsie8rvAWv",FALSE,0,,2018-02-28 23:40:17,FALSE,,"968994296463536129",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martinmirandaj",46,TRUE,FALSE,,,"martinmirandaj",,"RobertCarhlos","RobertCarhlos","#RayoEvolizador"
"RT @Axel1Ray1: #RayoEvolizador Al menos era azul mar @carlosdmesag @kariduenAlfaro @ivancanelas @tritigrehernan @llamerosolo @giselalopez68‚Ä¶",FALSE,0,,2018-02-28 23:39:59,FALSE,,"968994219451920385",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guialbar",22,TRUE,FALSE,,,"guialbar",,"Axel1Ray1 carlosdmesag kariduenAlfaro ivancanelas tritigrehernan llamerosolo giselalopez68","Axel1Ray1","#RayoEvolizador"
"RT @angelcaido666x: #RayoEvolizador La Plaza Triangular https://t.co/No1aJlRzhy",FALSE,0,,2018-02-28 23:39:53,FALSE,,"968994192029601792",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexisProtector",4,TRUE,FALSE,,,"AlexisProtector",,"angelcaido666x","angelcaido666x","#RayoEvolizador"
"RT @carlos_olivera: #RayoEvolizador https://t.co/fNSYlWVANd",FALSE,0,,2018-02-28 23:39:52,FALSE,,"968994190431539200",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",6,TRUE,FALSE,,,"mir_o",,"carlos_olivera","carlos_olivera","#RayoEvolizador"
"RT @Axel1Ray1: #RayoEvolizador Asi nomas era y as√≠ nomas es hoy @enriquepomar @rEVOLucion_mu @tritigrehernan @SoldadoGary @GalvesTeodosio @‚Ä¶",FALSE,0,,2018-02-28 23:39:27,FALSE,,"968994086408671232",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexisProtector",6,TRUE,FALSE,,,"AlexisProtector",,"Axel1Ray1 enriquepomar rEVOLucion_mu tritigrehernan SoldadoGary GalvesTeodosio ","Axel1Ray1","#RayoEvolizador"
"RT @tupackatari51: El imperialista de @evoespueblo #RayoEvolizador https://t.co/5NnbQGDX2V",FALSE,0,,2018-02-28 23:39:14,FALSE,,"968994031048052736",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gironakis",45,TRUE,FALSE,,,"Gironakis",,"tupackatari51 evoespueblo","tupackatari51","#RayoEvolizador"
"RT @imauricior: #RayoEvolizador y quedo manso el leon https://t.co/gy9tMyJnSj",FALSE,0,,2018-02-28 23:39:08,FALSE,,"968994003051073536",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexisProtector",18,TRUE,FALSE,,,"AlexisProtector",,"imauricior","imauricior","#RayoEvolizador"
"RT @CarlosClarosC: #RayoEvolizador https://t.co/GAPp8Mycwh",FALSE,0,,2018-02-28 23:39:06,FALSE,,"968993994653958150",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","corinavillega14",20,TRUE,FALSE,,,"corinavillega14",,"CarlosClarosC","CarlosClarosC","#RayoEvolizador"
"RT @CarlosClarosC: #RayoEvolizador https://t.co/vjCj9MXVfY",FALSE,0,,2018-02-28 23:39:05,FALSE,,"968993993336999937",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martinmirandaj",17,TRUE,FALSE,,,"martinmirandaj",,"CarlosClarosC","CarlosClarosC","#RayoEvolizador"
"RT @Calderory: Que tal? @alejandrocb54 es parte del #RayoEvolizador, se volvi√≥ #Chumastaiger https://t.co/cutod6U8o5",FALSE,0,,2018-02-28 23:39:00,FALSE,,"968993972101279745",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexisProtector",12,TRUE,FALSE,,,"AlexisProtector",,"Calderory alejandrocb54","Calderory","#RayoEvolizador #Chumastaiger"
"RT @GonzaloCHavezA: #RayoEvolizador https://t.co/eeegh6W5kV",FALSE,0,,2018-02-28 23:38:48,FALSE,,"968993922222616578",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arquitecta",7,TRUE,FALSE,,,"arquitecta",,"GonzaloCHavezA","GonzaloCHavezA","#RayoEvolizador"
"RT @asaoyvino: Buenoooo
#RayoEvolizador https://t.co/VDEcYbMbfg",FALSE,0,,2018-02-28 23:38:44,FALSE,,"968993903474028545",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatriciaDuran89",121,TRUE,FALSE,,,"PatriciaDuran89",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @luiferares: #RayoEvolizador https://t.co/6RRqs6ju5h",FALSE,0,,2018-02-28 23:38:40,FALSE,,"968993888986894336",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lidrev21",3,TRUE,FALSE,,,"Lidrev21",,"luiferares","luiferares","#RayoEvolizador"
"RT @Axel1Ray1: #RayoEvolizador @ArturoMurilloS @Libverd @llamerosolo @tritigrehernan @ArceZaconeta @SoldadoGary https://t.co/M1jT16OMsH",FALSE,0,,2018-02-28 23:38:33,FALSE,,"968993857785487361",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guialbar",17,TRUE,FALSE,,,"guialbar",,"Axel1Ray1 ArturoMurilloS Libverd llamerosolo tritigrehernan ArceZaconeta SoldadoGary","Axel1Ray1","#RayoEvolizador"
"RT @alebalcazar: Lo siento @LuisRevillaH  #RayoEvolizador https://t.co/2MwNLirMie",FALSE,0,,2018-02-28 23:38:32,FALSE,,"968993853570154496",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","corinavillega14",47,TRUE,FALSE,,,"corinavillega14",,"alebalcazar LuisRevillaH","alebalcazar","#RayoEvolizador"
"RT @asaoyvino: #RayoEvolizador
Que lo tir√≥ https://t.co/422cpEDqiC",FALSE,0,,2018-02-28 23:38:22,FALSE,,"968993811950170113",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexisProtector",12,TRUE,FALSE,,,"AlexisProtector",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @CarlosClarosC: #RayoEvolizador https://t.co/vjCj9MXVfY",FALSE,0,,2018-02-28 23:38:18,FALSE,,"968993796515090433",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","corinavillega14",17,TRUE,FALSE,,,"corinavillega14",,"CarlosClarosC","CarlosClarosC","#RayoEvolizador"
"#RayoEvolizador https://t.co/lopf5fUmdy",FALSE,6,,2018-02-28 23:37:59,FALSE,,"968993714742972416",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g_espinoza",2,FALSE,FALSE,,,"g_espinoza",,,,"#RayoEvolizador"
"Ojal√° que los que lanzaron memazos del #RayoEvolizador por lo menos tengan un avatar simp√°tico, porque fija que hoy‚Ä¶ https://t.co/QG26JrFjgZ",FALSE,45,,2018-02-28 23:37:54,TRUE,,"968993694627049472",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nunca_estoy",6,FALSE,FALSE,,,"nunca_estoy",,,,"#RayoEvolizador"
"RT @refugiada_alter: No existe en la historia twittera boliviana un mejor hashtag que el #RayoEvolizador",FALSE,0,,2018-02-28 23:37:54,FALSE,,"968993693461082112",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lidrev21",7,TRUE,FALSE,,,"Lidrev21",,"refugiada_alter","refugiada_alter","#RayoEvolizador"
"RT @martindiazmeave: Sepan que odio a todos los que han aportado al #RayoEvolizador. Pero ah√≠ va, unito m√°s.
.
.
.
.
.
.
(Y verdad, los ‚Äúso‚Ä¶",FALSE,0,,2018-02-28 23:37:40,FALSE,,"968993634396884993",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vulcano_punch",52,TRUE,FALSE,,,"vulcano_punch",,"martindiazmeave","martindiazmeave","#RayoEvolizador"
"RT @wilynoel: Una m√°s del  #RayoEvolizador https://t.co/aJ5ZT4gqdq",FALSE,0,,2018-02-28 23:37:15,FALSE,,"968993530281635841",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rossy56costalun",28,TRUE,FALSE,,,"Rossy56costalun",,"wilynoel","wilynoel","#RayoEvolizador"
"RT @riffarachi: El efecto #RayoEvolizador los kjarkas https://t.co/Ud0YRRHmnk",FALSE,0,,2018-02-28 23:37:00,FALSE,,"968993467354542080",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rossy56costalun",16,TRUE,FALSE,,,"Rossy56costalun",,"riffarachi","riffarachi","#RayoEvolizador"
"#RayoEvolizador https://t.co/a4E7nRBnm1",FALSE,0,,2018-02-28 23:36:34,FALSE,,"968993359208615936",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tg_osmar",0,FALSE,FALSE,,,"tg_osmar",,,,"#RayoEvolizador"
"RT @axraythel: #RayoEvolizador Grandes verdades @evoespueblo @gmma18 @noticiasfides @khato_tkatari https://t.co/QGHAqgT5kW",FALSE,0,,2018-02-28 23:36:34,FALSE,,"968993358789083137",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexisProtector",20,TRUE,FALSE,,,"AlexisProtector",,"axraythel evoespueblo gmma18 noticiasfides khato_tkatari","axraythel","#RayoEvolizador"
"@angelcaido666x tendencias...
#SelfieEVO
#RayoEvolizador https://t.co/wRTzBraOjx",FALSE,0,"angelcaido666x",2018-02-28 23:36:32,FALSE,"968983319919710208","968993351612731393","1653961","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_luismamanito",0,FALSE,FALSE,,,"a_luismamanito","angelcaido666x","angelcaido666x",,"#SelfieEVO #RayoEvolizador"
"RT @asaoyvino: Buenoooo
#RayoEvolizador https://t.co/VDEcYbMbfg",FALSE,0,,2018-02-28 23:36:00,FALSE,,"968993217659195393",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martinmirandaj",121,TRUE,FALSE,,,"martinmirandaj",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @leonardortn: #RayoEvolizador https://t.co/xLlplSjOvz",FALSE,0,,2018-02-28 23:35:57,FALSE,,"968993205512531968",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isaA740919",86,TRUE,FALSE,,,"isaA740919",,"leonardortn","leonardortn","#RayoEvolizador"
"@angelcaido666x #RayoEvolizador https://t.co/dKJsoNe02y",FALSE,2,"angelcaido666x",2018-02-28 23:35:34,FALSE,"968983319919710208","968993105511895042","1653961","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isaA740919",0,FALSE,FALSE,,,"isaA740919","angelcaido666x","angelcaido666x",,"#RayoEvolizador"
"Esto del #RayoEvolizador se est√° saliendo de control!!",FALSE,1,,2018-02-28 23:35:26,FALSE,,"968993074008469504",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Julitatwa",1,FALSE,FALSE,,,"Julitatwa",,,,"#RayoEvolizador"
"RT @CarlosClarosC: #RayoEvolizador https://t.co/vjCj9MXVfY",FALSE,0,,2018-02-28 23:35:25,FALSE,,"968993069486964738",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lidrev21",17,TRUE,FALSE,,,"Lidrev21",,"CarlosClarosC","CarlosClarosC","#RayoEvolizador"
"RT @FlokiBoliviano: #RayoEvolizador https://t.co/AT70gDIUnp",FALSE,0,,2018-02-28 23:35:08,FALSE,,"968992997772857344",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lidrev21",12,TRUE,FALSE,,,"Lidrev21",,"FlokiBoliviano","FlokiBoliviano","#RayoEvolizador"
"RT @Sumaj_Warmi: #RayoEvolizador https://t.co/OLUMOtd03p",FALSE,0,,2018-02-28 23:35:00,FALSE,,"968992963345944578",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crialesstella1",29,TRUE,FALSE,,,"crialesstella1",,"Sumaj_Warmi","Sumaj_Warmi","#RayoEvolizador"
"#RayoEvolizador https://t.co/JQx9Nq5D5g",FALSE,1,,2018-02-28 23:34:44,FALSE,,"968992896996331522",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jonatangl",1,FALSE,FALSE,,,"Jonatangl",,,,"#RayoEvolizador"
"Joder
Esto se est√° saliendo de control 

Muero de risa Ì†ΩÌ∏£ #RayoEvolizador https://t.co/8sTobSdcvt",FALSE,4,,2018-02-28 23:34:36,FALSE,,"968992864389787648",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngieNiv",1,FALSE,FALSE,,,"AngieNiv",,,,
"RT @asaoyvino: #RayoEvolizador
Que lo tir√≥ https://t.co/422cpEDqiC",FALSE,0,,2018-02-28 23:34:26,FALSE,,"968992820261523456",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Her5740",12,TRUE,FALSE,,,"Her5740",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @angelcaido666x: #RayoEvolizador https://t.co/WJ9Yt6MWM3",FALSE,0,,2018-02-28 23:34:24,FALSE,,"968992813093457921",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",12,TRUE,FALSE,,,"mir_o",,"angelcaido666x","angelcaido666x","#RayoEvolizador"
"RT @kassanmoor: #RayoEvolizador 

flojera buscar la imagen sin letreros https://t.co/Ertqo3oep0",FALSE,0,,2018-02-28 23:34:10,FALSE,,"968992756499664896",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dayala_77",21,TRUE,FALSE,,,"dayala_77",,"kassanmoor","kassanmoor","#RayoEvolizador"
"La direcci√≥n (*el director) de RRSS right now...
#RayoEvolizador https://t.co/OHGZmQBKKu",FALSE,38,,2018-02-28 23:33:54,FALSE,,"968992689696976896",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lawalong13",6,FALSE,FALSE,,,"lawalong13",,,,"#RayoEvolizador"
"RT @Chueks: @angelcaido666x #RayoEvolizador https://t.co/dFg3YjENjm",FALSE,0,,2018-02-28 23:33:25,FALSE,,"968992567797932037",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",3,TRUE,FALSE,,,"mir_o",,"Chueks angelcaido666x","Chueks","#RayoEvolizador"
"RT @iRivirente: #RayoEvolizador https://t.co/gX0Sy32N9x",FALSE,0,,2018-02-28 23:33:09,FALSE,,"968992498814275584",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","celelaguapa",22,TRUE,FALSE,,,"celelaguapa",,"iRivirente","iRivirente","#RayoEvolizador"
"RT @angelcaido666x: #RayoEvolizador https://t.co/NDZNjzooqW",FALSE,0,,2018-02-28 23:33:03,FALSE,,"968992473841389568",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isaA740919",7,TRUE,FALSE,,,"isaA740919",,"angelcaido666x","angelcaido666x","#RayoEvolizador"
"RT @weirdo393: #RayoEvolizador https://t.co/8LoTXyb7Kx",FALSE,0,,2018-02-28 23:32:49,FALSE,,"968992414189973504",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_luismamanito",3,TRUE,FALSE,,,"a_luismamanito",,"weirdo393","weirdo393","#RayoEvolizador"
"RT @Dexanfetamina: #RayoEvolizador https://t.co/JNn3MgVqnw",FALSE,0,,2018-02-28 23:32:38,FALSE,,"968992369629593600",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lidrev21",12,TRUE,FALSE,,,"Lidrev21",,"Dexanfetamina","Dexanfetamina","#RayoEvolizador"
"RT @thestreetsays: #RayoEvolizador 
@albertoplaza vs. Gringo Gonzales https://t.co/BQWHz7ABz2",FALSE,0,,2018-02-28 23:32:32,FALSE,,"968992344119930885",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",10,TRUE,FALSE,,,"mir_o",,"thestreetsays albertoplaza","thestreetsays","#RayoEvolizador"
"@erlaniux Basta!!! #RayoEvolizador Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç",FALSE,0,"erlaniux",2018-02-28 23:32:25,FALSE,"968987261491728390","968992314168414214","27803439","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",0,FALSE,FALSE,,,"mir_o","erlaniux","erlaniux",,
"RT @iRivirente: #RayoEvolizador https://t.co/gX0Sy32N9x",FALSE,0,,2018-02-28 23:32:07,FALSE,,"968992238368952320",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Petardito__",22,TRUE,FALSE,,,"Petardito__",,"iRivirente","iRivirente","#RayoEvolizador"
"RT @ivanrs84: @Dexanfetamina @carmen_jul_ Aparece #RayoEvolizador de TT y de pronto los ""expertos en RRSS""... https://t.co/oSfxIDeYTf",FALSE,0,,2018-02-28 23:32:07,FALSE,,"968992238293397504",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OroDeLey",11,TRUE,FALSE,,,"OroDeLey",,"ivanrs84 Dexanfetamina carmen_jul_","ivanrs84","#RayoEvolizador"
"RT @erlaniux: Se me van las megas con lo del #RayoEvolizador noooooo",FALSE,0,,2018-02-28 23:31:24,FALSE,,"968992060169687040",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",2,TRUE,FALSE,,,"mir_o",,"erlaniux","erlaniux","#RayoEvolizador"
"#RayoEvolizador https://t.co/eeegh6W5kV",FALSE,30,,2018-02-28 23:31:04,FALSE,,"968991976774356992",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GonzaloCHavezA",7,FALSE,FALSE,,,"GonzaloCHavezA",,,,"#RayoEvolizador"
"RT @MaxLinFeik: #RayoEvolizador XD https://t.co/DUf2Qi6BQM",FALSE,0,,2018-02-28 23:30:47,FALSE,,"968991902925312000",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",9,TRUE,FALSE,,,"mir_o",,"MaxLinFeik","MaxLinFeik","#RayoEvolizador"
"RT @RobertCarhlos: Hoy ando inspirado #RayoEvolizador https://t.co/vsie8rvAWv",FALSE,0,,2018-02-28 23:30:27,FALSE,,"968991818426847232",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rossy56costalun",46,TRUE,FALSE,,,"Rossy56costalun",,"RobertCarhlos","RobertCarhlos","#RayoEvolizador"
"RT @Dexanfetamina: #RayoEvolizador https://t.co/2LU4BnkSzl",FALSE,0,,2018-02-28 23:30:12,FALSE,,"968991755852042241",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dani_p26",30,TRUE,FALSE,,,"dani_p26",,"Dexanfetamina","Dexanfetamina","#RayoEvolizador"
"RT @apaniaguac: Ma√±ana tengo examen de finanzas y sigo viendo #RayoEvolizador. https://t.co/9gbMc9YEvp",FALSE,0,,2018-02-28 23:29:56,FALSE,,"968991690680864768",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mir_o",3,TRUE,FALSE,,,"mir_o",,"apaniaguac","apaniaguac","#RayoEvolizador"
"RT @ErikaApaza1: bueno bueno #RayoEvolizador https://t.co/2jSaUDyyIx",FALSE,0,,2018-02-28 23:29:28,FALSE,,"968991572200251392",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rossy56costalun",5,TRUE,FALSE,,,"Rossy56costalun",,"ErikaApaza1","ErikaApaza1","#RayoEvolizador"
"#RayoEvolizador 
Creo que no surti√≥ efecto Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/Z9nAm68mY8",FALSE,118,,2018-02-28 23:28:30,FALSE,,"968991328393572352",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thestreetsays",24,FALSE,FALSE,,,"thestreetsays",,,,
"RT @Dexanfetamina: #RayoEvolizador https://t.co/e1Pbg6gHU6",FALSE,0,,2018-02-28 23:28:21,FALSE,,"968991291110576128",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BiancaGiacomina",21,TRUE,FALSE,,,"BiancaGiacomina",,"Dexanfetamina","Dexanfetamina","#RayoEvolizador"
"RT @FlokiBoliviano: #RayoEvolizador https://t.co/vMPPyNVXBe",FALSE,0,,2018-02-28 23:28:02,FALSE,,"968991212966498305",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dani_p26",19,TRUE,FALSE,,,"dani_p26",,"FlokiBoliviano","FlokiBoliviano","#RayoEvolizador"
"RT @NFLFPB: #RayoEvolizador https://t.co/QGZ2HUJp6g",FALSE,0,,2018-02-28 23:27:57,FALSE,,"968991192330526720",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dani_p26",23,TRUE,FALSE,,,"dani_p26",,"NFLFPB","NFLFPB","#RayoEvolizador"
"RT @MaxLinFeik: #RayoEvolizador XD https://t.co/DUf2Qi6BQM",FALSE,0,,2018-02-28 23:27:31,FALSE,,"968991079541460994",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iRivirente",9,TRUE,FALSE,,,"iRivirente",,"MaxLinFeik","MaxLinFeik","#RayoEvolizador"
"#RayoEvolizador https://t.co/UMe5LrM0V5",FALSE,7,,2018-02-28 23:27:28,FALSE,,"968991069626040320",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g_espinoza",1,FALSE,FALSE,,,"g_espinoza",,,,"#RayoEvolizador"
"Jajajajaja uno de los mejores #RayoEvolizador https://t.co/ylAXpsbiQt",FALSE,0,,2018-02-28 23:27:24,FALSE,,"968991050592374785",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miguelvardel",0,FALSE,FALSE,,,"miguelvardel",,,,"#RayoEvolizador"
